Tempo (s),Tensão (V),Corrente (A)
0.556,0.00011850463807043169,2.3700927614086338e-08
0.557,0.00011615808901733439,2.323161780346688e-08
0.558,0.0001138580047486392,2.2771600949727842e-08
0.559,0.00011160346519997043,2.2320693039994087e-08
0.56,0.0001093935685254475,2.1878713705089503e-08
0.561,0.00010722743073693532,2.1445486147387065e-08
0.562,0.00010510418535043604,2.102083707008721e-08
0.5630000000000001,0.00010302298303948475,2.0604596607896953e-08
0.5640000000000001,0.00010098299129540717,2.0196598259081435e-08
0.5650000000000001,9.898339409430577e-05,1.9796678818861156e-08
0.5660000000000001,9.702339157063828e-05,1.9404678314127658e-08
0.5670000000000001,9.51021996972615e-05,1.9020439939452304e-08
0.5680000000000001,9.32190499718097e-05,1.864380999436194e-08
0.5690000000000001,9.137318910928404e-05,1.827463782185681e-08
0.5700000000000001,8.956387874072752e-05,1.7912775748145504e-08
0.5710000000000001,8.779039511786826e-05,1.755807902357365e-08
0.5720000000000001,8.60520288236102e-05,1.721040576472204e-08
0.5730000000000001,8.434808448825741e-05,1.6869616897651482e-08
0.5740000000000001,8.267788051135606e-05,1.6535576102271212e-08
0.5750000000000001,8.104074878904568e-05,1.6208149757809137e-08
0.5760000000000001,7.943603444680851e-05,1.5887206889361703e-08
0.577,7.786309557751159e-05,1.5572619115502317e-08
0.578,7.632130298463398e-05,1.5264260596926796e-08
0.579,7.481003993058116e-05,1.4962007986116234e-08
0.58,7.332870188998107e-05,1.4665740377996215e-08
0.581,7.187669630786591e-05,1.4375339261573183e-08
0.582,7.045344236264276e-05,1.4090688472528553e-08
0.583,6.905837073375641e-05,1.3811674146751284e-08
0.584,6.769092337395412e-05,1.3538184674790825e-08
0.585,6.635055328605896e-05,1.3270110657211793e-08
0.586,6.50367243041642e-05,1.3007344860832842e-08
0.587,6.374891087915899e-05,1.27497821758318e-08
0.588,6.248659786850225e-05,1.249731957370045e-08
0.589,6.124928033015854e-05,1.2249856066031708e-08
0.59,6.003646332061497e-05,1.2007292664122995e-08
0.591,5.8847661696896495e-05,1.17695323393793e-08
0.592,5.768239992250273e-05,1.1536479984500547e-08
0.593,5.6540211877186786e-05,1.1308042375437358e-08
0.594,5.542064067050136e-05,1.1084128134100272e-08
0.595,5.4323238459035864e-05,1.0864647691807173e-08
0.596,5.324756626727348e-05,1.0649513253454697e-08
0.597,5.219319381199493e-05,1.0438638762398986e-08
0.598,5.1159699330159804e-05,1.0231939866031961e-08
0.599,5.014666941019516e-05,1.0029333882039033e-08
0.6,4.9153698826625767e-05,9.830739765325153e-09
0.601,4.8180390377978325e-05,9.636078075595665e-09
0.602,4.7226354727895933e-05,9.445270945579187e-09
0.603,4.629121024939782e-05,9.258242049879565e-09
0.604,4.537458287222384e-05,9.074916574444768e-09
0.605,4.447610593320117e-05,8.895221186640235e-09
0.606,4.3595420029574515e-05,8.719084005914903e-09
0.607,4.27321728752397e-05,8.54643457504794e-09
0.608,4.188601915982489e-05,8.377203831964979e-09
0.609,4.105662041056164e-05,8.211324082112327e-09
0.61,4.0243644856891587e-05,8.048728971378318e-09
0.611,3.944676729775337e-05,7.889353459550675e-09
0.612,3.8665668971498175e-05,7.733133794299635e-09
0.613,3.790003742838063e-05,7.580007485676127e-09
0.614,3.7149566405575084e-05,7.429913281115017e-09
0.615,3.641395570466592e-05,7.282791140933184e-09
0.616,3.56929110715645e-05,7.138582214312901e-09
0.617,3.4986144078803474e-05,6.997228815760695e-09
0.618,3.4293372010162176e-05,6.858674402032436e-09
0.619,3.361431774757599e-05,6.722863549515199e-09
0.62,3.294870966028572e-05,6.589741932057144e-09
0.621,3.229628149618149e-05,6.459256299236299e-09
0.622,3.1656772275298625e-05,6.331354455059725e-09
0.623,3.10299261854218e-05,6.2059852370843594e-09
0.624,3.0415492479757003e-05,6.083098495951401e-09
0.625,2.9813225376629368e-05,5.9626450753258736e-09
0.626,2.922288396116741e-05,5.8445767922334824e-09
0.627,2.8644232088933564e-05,5.728846417786713e-09
0.628,2.807703829146348e-05,5.615407658292697e-09
0.629,2.7521075683675435e-05,5.504215136735088e-09
0.63,2.6976121873113476e-05,5.395224374622695e-09
0.631,2.644195887098718e-05,5.288391774197437e-09
0.632,2.5918373004973437e-05,5.183674600994688e-09
0.633,2.5405154833744548e-05,5.08103096674891e-09
0.634,2.490209906318912e-05,4.980419812637824e-09
0.635,2.440900446429138e-05,4.881800892858276e-09
0.636,2.3925673792637087e-05,4.785134758527418e-09
0.637,2.3451913709513046e-05,4.69038274190261e-09
0.638,2.2987534704569205e-05,4.597506940913841e-09
0.639,2.2532351020011737e-05,4.5064702040023474e-09
0.64,2.208618057629763e-05,4.417236115259526e-09
0.641,2.1648844899300337e-05,4.3297689798600675e-09
0.642,2.1220169048917914e-05,4.244033809783583e-09
0.643,2.079998154909442e-05,4.159996309818884e-09
0.644,2.038811431922735e-05,4.07762286384547e-09
0.645,1.998440260693308e-05,3.996880521386616e-09
0.646,1.9588684922143876e-05,3.917736984428775e-09
0.647,1.9200802972509477e-05,3.840160594501896e-09
0.648,1.88206016000782e-05,3.76412032001564e-09
0.649,1.8447928719231623e-05,3.689585743846325e-09
0.65,1.8082635255848434e-05,3.6165270511696868e-09
0.651,1.7724575087672604e-05,3.544915017534521e-09
0.652,1.737360498586266e-05,3.474720997172532e-09
0.653,1.7029584557698185e-05,3.4059169115396373e-09
0.654,1.6692376190420976e-05,3.3384752380841952e-09
0.655,1.6361844996187918e-05,3.2723689992375835e-09
0.656,1.6037858758114176e-05,3.2075717516228354e-09
0.657,1.5720287877384618e-05,3.144057575476924e-09
0.658,1.540900532141268e-05,3.081801064282536e-09
0.659,1.5103886573025447e-05,3.0207773146050896e-09
0.66,1.4804809580655265e-05,2.9609619161310533e-09
0.661,1.451165470951741e-05,2.9023309419034823e-09
0.662,1.42243046937547e-05,2.84486093875094e-09
0.663,1.3942644589529415e-05,2.7885289179058833e-09
0.664,1.3666561729044348e-05,2.7333123458088697e-09
0.665,1.3395945675474128e-05,2.6791891350948256e-09
0.666,1.3130688178789112e-05,2.6261376357578225e-09
0.667,1.2870683132453788e-05,2.574136626490758e-09
0.668,1.2615826530982842e-05,2.5231653061965686e-09
0.669,1.236601642833753e-05,2.473203285667506e-09
0.67,1.2121152897145992e-05,2.4242305794291983e-09
0.671,1.1881137988730841e-05,2.3762275977461684e-09
0.672,1.1645875693928465e-05,2.3291751387856934e-09
0.673,1.1415271904684056e-05,2.2830543809368114e-09
0.674,1.1189234376407194e-05,2.237846875281439e-09
0.675,1.0967672691072676e-05,2.193534538214535e-09
0.676,1.0750498221052171e-05,2.1500996442104344e-09
0.677,1.0537624093661957e-05,2.1075248187323914e-09
0.678,1.0328965156412755e-05,2.065793031282551e-09
0.679,1.0124437942947489e-05,2.024887588589498e-09
0.68,9.923960639653707e-06,1.9847921279307414e-09
0.681,9.727453052937009e-06,1.9454906105874017e-09
0.682,9.534836577142608e-06,1.9069673154285216e-09
0.683,9.346034163111911e-06,1.8692068326223823e-09
0.684,9.160970287361911e-06,1.8321940574723823e-09
0.685,8.979570921874738e-06,1.7959141843749478e-09
0.686,8.801763504485539e-06,1.7603527008971078e-09
0.687,8.627476909856547e-06,1.7254953819713095e-09
0.6880000000000001,8.456641421026055e-06,1.691328284205211e-09
0.6890000000000001,8.289188701520682e-06,1.6578377403041365e-09
0.6900000000000001,8.125051768019922e-06,1.6250103536039844e-09
0.6910000000000001,7.964164963561837e-06,1.5928329927123675e-09
0.6920000000000001,7.806463931279458e-06,1.5612927862558918e-09
0.6930000000000001,7.651885588657154e-06,1.5303771177314307e-09
0.6940000000000001,7.500368102296825e-06,1.500073620459365e-09
0.6950000000000001,7.351850863183657e-06,1.4703701726367316e-09
0.6960000000000001,7.206274462441747e-06,1.4412548924883496e-09
0.6970000000000001,7.063580667569742e-06,1.4127161335139484e-09
0.6980000000000001,6.923712399147109e-06,1.384742479829422e-09
0.6990000000000001,6.786613708001531e-06,1.3573227416003062e-09
0.7000000000000001,6.652229752828543e-06,1.3304459505657087e-09
0.7010000000000001,6.520506778254254e-06,1.304101355650851e-09
0.7020000000000001,6.391392093332528e-06,1.2782784186665057e-09
0.7030000000000001,6.264834050467832e-06,1.2529668100935665e-09
0.704,6.140782024755568e-06,1.2281564049511137e-09
0.705,6.019186393731382e-06,1.2038372787462764e-09
0.706,5.899998517521565e-06,1.179999703504313e-09
0.707,5.783170719386463e-06,1.1566341438772927e-09
0.708,5.668656266649087e-06,1.1337312533298176e-09
0.709,5.556409352001463e-06,1.1112818704002925e-09
0.71,5.446385075181074e-06,1.0892770150362148e-09
0.711,5.338539425010204e-06,1.0677078850020409e-09
0.712,5.232829261790812e-06,1.0465658523581624e-09
0.713,5.129212300048124e-06,1.025842460009625e-09
0.714,5.027647091615855e-06,1.0055294183231711e-09
0.715,4.92809300905643e-06,9.85618601811286e-10
0.716,4.830510229409411e-06,9.661020458818822e-10
0.717,4.734859718261817e-06,9.469719436523635e-10
0.718,4.641103214133824e-06,9.282206428267648e-10
0.719,4.5492032131736935e-06,9.098406426347388e-10
0.72,4.459122954155685e-06,8.91824590831137e-10
0.721,4.370826403775104e-06,8.741652807550207e-10
0.722,4.284278242234487e-06,8.568556484468974e-10
0.723,4.199443849115244e-06,8.398887698230489e-10
0.724,4.1162892895289775e-06,8.232578579057955e-10
0.725,4.034781300543112e-06,8.069562601086224e-10
0.726,3.954887277875257e-06,7.909774555750515e-10
0.727,3.876575262851094e-06,7.753150525702188e-10
0.728,3.79981392962043e-06,7.599627859240861e-10
0.729,3.7245725726264756e-06,7.449145145252951e-10
0.73,3.650821094323195e-06,7.301642188646391e-10
0.731,3.578529993135914e-06,7.157059986271828e-10
0.732,3.5076703516602563e-06,7.015340703320513e-10
0.733,3.4382138250948245e-06,6.876427650189649e-10
0.734,3.370132629902887e-06,6.740265259805775e-10
0.735,3.3033995326986175e-06,6.606799065397235e-10
0.736,3.2379878393533417e-06,6.475975678706684e-10
0.737,3.173871384317554e-06,6.347742768635108e-10
0.738,3.111024520154337e-06,6.222049040308675e-10
0.739,3.0494221072800674e-06,6.098844214560136e-10
0.74,2.9890395039082136e-06,5.978079007816427e-10
0.741,2.929852556192314e-06,5.859705112384629e-10
0.742,2.871837588564108e-06,5.743675177128216e-10
0.743,2.8149713942630113e-06,5.629942788526022e-10
0.744,2.7592312260530723e-06,5.518462452106145e-10
0.745,2.7045947871237944e-06,5.409189574247589e-10
0.746,2.651040222171106e-06,5.302080444342212e-10
0.747,2.598546108654965e-06,5.19709221730993e-10
0.748,2.547091448230029e-06,5.094182896460059e-10
0.749,2.496655658346058e-06,4.993311316692116e-10
0.75,2.4472185640146063e-06,4.894437128029213e-10
0.751,2.398760389738781e-06,4.797520779477562e-10
0.752,2.351261751602749e-06,4.702523503205499e-10
0.753,2.3047036495179337e-06,4.609407299035868e-10
0.754,2.2590674596227127e-06,4.5181349192454256e-10
0.755,2.2143349268326456e-06,4.4286698536652916e-10
0.756,2.170488157538171e-06,4.3409763150763424e-10
0.757,2.1275096124469404e-06,4.255019224893881e-10
0.758,2.085382099567857e-06,4.1707641991357146e-10
0.759,2.0440887673340703e-06,4.088177534668141e-10
0.76,2.0036130978620976e-06,4.007226195724195e-10
0.761,1.9639389003444667e-06,3.9278778006889337e-10
0.762,1.9250503045731717e-06,3.8501006091463434e-10
0.763,1.886931754591389e-06,3.773863509182778e-10
0.764,1.8495680024708682e-06,3.6991360049417365e-10
0.765,1.8129441022125713e-06,3.625888204425143e-10
0.766,1.7770454037680665e-06,3.5540908075361334e-10
0.767,1.7418575471793269e-06,3.4837150943586537e-10
0.768,1.7073664568345359e-06,3.414732913669072e-10
0.769,1.6735583358376683e-06,3.347116671675337e-10
0.77,1.6404196604895414e-06,3.280839320979083e-10
0.771,1.6079371748781672e-06,3.2158743497563345e-10
0.772,1.5760978855761924e-06,3.152195771152385e-10
0.773,1.5448890564433666e-06,3.0897781128867333e-10
0.774,1.5142982035319108e-06,3.028596407063822e-10
0.775,1.4843130900927827e-06,2.9686261801855655e-10
0.776,1.4549217216807965e-06,2.909843443361593e-10
0.777,1.4261123413566976e-06,2.852224682713395e-10
0.778,1.3978734249842236e-06,2.7957468499684475e-10
0.779,1.3701936766203067e-06,2.7403873532406136e-10
0.78,1.3430620239965305e-06,2.686124047993061e-10
0.781,1.3164676140900854e-06,2.632935228180171e-10
0.782,1.2903998087824095e-06,2.580799617564819e-10
0.783,1.264848180603809e-06,2.529696361207618e-10
0.784,1.2398025085623174e-06,2.4796050171246347e-10
0.785,1.215252774055171e-06,2.4305055481103425e-10
0.786,1.191189156861231e-06,2.382378313722462e-10
0.787,1.1676020312127716e-06,2.3352040624255435e-10
0.788,1.144481961945032e-06,2.288963923890064e-10
0.789,1.1218197007220332e-06,2.2436394014440665e-10
0.79,1.0996061823371168e-06,2.1992123646742337e-10
0.791,1.0778325210867485e-06,2.155665042173497e-10
0.792,1.0564900072161065e-06,2.1129800144322132e-10
0.793,1.0355701034350725e-06,2.071140206870145e-10
0.794,1.0150644415031961e-06,2.0301288830063923e-10
0.795,9.949648188822956e-07,1.9899296377645913e-10
0.796,9.752631954553228e-07,1.9505263909106457e-10
0.797,9.559516903102145e-07,1.911903380620429e-10
0.798,9.370225785874212e-07,1.8740451571748426e-10
0.799,9.184682883898656e-07,1.8369365767797313e-10
0.8,9.002813977540729e-07,1.800562795508146e-10
0.801,8.824546316812939e-07,1.7649092633625877e-10
0.802,8.649808592274061e-07,1.7299617184548122e-10
0.803,8.478530906504411e-07,1.6957061813008824e-10
0.804,8.310644746145948e-07,1.6621289492291895e-10
0.805,8.146082954495989e-07,1.6292165908991978e-10
0.806,7.984779704643746e-07,1.5969559409287491e-10
0.807,7.826670473138508e-07,1.5653340946277017e-10
0.808,7.671692014179523e-07,1.5343384028359047e-10
0.809,7.519782334316802e-07,1.5039564668633605e-10
0.81,7.370880667652908e-07,1.4741761335305816e-10
0.811,7.224927451535794e-07,1.4449854903071588e-10
0.812,7.081864302732945e-07,1.4163728605465892e-10
0.8130000000000001,6.941633994077281e-07,1.3883267988154561e-10
0.8140000000000001,6.804180431575626e-07,1.3608360863151254e-10
0.8150000000000001,6.669448631970217e-07,1.3338897263940435e-10
0.8160000000000001,6.537384700744764e-07,1.307476940148953e-10
0.8170000000000001,6.4079358105659e-07,1.28158716211318e-10
0.8180000000000001,6.281050180151545e-07,1.2562100360303092e-10
0.8190000000000001,6.156677053557704e-07,1.231335410711541e-10
0.8200000000000001,6.034766679875407e-07,1.2069533359750815e-10
0.8210000000000001,5.915270293329668e-07,1.1830540586659337e-10
0.8220000000000001,5.798140093772605e-07,1.159628018754521e-10
0.8230000000000001,5.683329227562615e-07,1.1366658455125231e-10
0.8240000000000001,5.570791768822384e-07,1.1141583537644768e-10
0.8250000000000001,5.460482701067896e-07,1.0920965402135793e-10
0.8260000000000001,5.352357899201242e-07,1.0704715798402484e-10
0.8270000000000001,5.246374111859991e-07,1.0492748223719983e-10
0.8280000000000001,5.142488944116072e-07,1.0284977888232144e-10
0.8290000000000001,5.040660840517215e-07,1.008132168103443e-10
0.8300000000000001,4.940849068464291e-07,9.881698136928581e-11
0.8310000000000001,4.843013701917618e-07,9.686027403835235e-11
0.8320000000000001,4.747115605426088e-07,9.494231210852177e-11
0.833,4.6531164184724645e-07,9.30623283694493e-11
0.834,4.5609785401285765e-07,9.121957080257153e-11
0.835,4.470665114014614e-07,8.94133022802923e-11
0.836,4.3821400135559207e-07,8.764280027111842e-11
0.837,4.295367827531962e-07,8.590735655063925e-11
0.838,4.21031384591135e-07,8.420627691822701e-11
0.839,4.12694404596737e-07,8.253888091934741e-11
0.84,4.045225078668431e-07,8.090450157336862e-11
0.841,3.965124255338012e-07,7.930248510676025e-11
0.842,3.8866095345787436e-07,7.773219069157487e-11
0.843,3.8096495094554717e-07,7.619299018910944e-11
0.844,3.7342133949319865e-07,7.468426789863973e-11
0.845,3.660271015556649e-07,7.320542031113298e-11
0.846,3.587792793391799e-07,7.175585586783598e-11
0.847,3.51674973618218e-07,7.033499472364361e-11
0.848,3.4471134257576564e-07,6.894226851515313e-11
0.849,3.3788560066655605e-07,6.757712013331121e-11
0.85,3.3119501750281335e-07,6.623900350056267e-11
0.851,3.246369167620654e-07,6.492738335241309e-11
0.852,3.1820867511657217e-07,6.364173502331443e-11
0.853,3.119077211839645e-07,6.238154423679289e-11
0.854,3.057315344986555e-07,6.11463068997311e-11
0.855,2.9967764450362067e-07,5.993552890072413e-11
0.856,2.937436295621426e-07,5.874872591242853e-11
0.857,2.879271159891233e-07,5.7585423197824657e-11
0.858,2.82225777101578e-07,5.64451554203156e-11
0.859,2.766373322879349e-07,5.5327466457586985e-11
0.86,2.7115954609575395e-07,5.423190921915079e-11
0.861,2.657902273375201e-07,5.315804546750402e-11
0.862,2.6052722821413816e-07,5.2105445642827634e-11
0.863,2.553684434557846e-07,5.1073688691156927e-11
0.864,2.5031180947977134e-07,5.006236189595427e-11
0.865,2.453553035650853e-07,4.9071060713017063e-11
0.866,2.4049694304327205e-07,4.809938860865441e-11
0.867,2.3573478450534565e-07,4.7146956901069135e-11
0.868,2.3106692302439375e-07,4.6213384604878753e-11
0.869,2.2649149139358502e-07,4.529829827871701e-11
0.87,2.220066593792605e-07,4.44013318758521e-11
0.871,2.1761063298881598e-07,4.3522126597763195e-11
0.872,2.1330165375308074e-07,4.266033075061615e-11
0.873,2.0907799802290672e-07,4.1815599604581343e-11
0.874,2.0493797627968493e-07,4.098759525593699e-11
0.875,2.0087993245951855e-07,4.0175986491903715e-11
0.876,1.9690224329077077e-07,3.9380448658154155e-11
0.877,1.9300331764473756e-07,3.8600663528947515e-11
0.878,1.8918159589917412e-07,3.7836319179834826e-11
0.879,1.8543554931442525e-07,3.708710986288505e-11
0.88,1.8176367942190908e-07,3.635273588438182e-11
0.881,1.7816451742470976e-07,3.5632903484941955e-11
0.882,1.7463662361003825e-07,3.492732472200765e-11
0.883,1.7117858677333074e-07,3.423571735466615e-11
0.884,1.6778902365374416e-07,3.355780473074883e-11
0.885,1.6446657838083588e-07,3.2893315676167175e-11
0.886,1.6120992193219687e-07,3.2241984386439374e-11
0.887,1.5801775160182504e-07,3.160355032036501e-11
0.888,1.5488879047902536e-07,3.097775809580507e-11
0.889,1.5182178693762872e-07,3.036435738752574e-11
0.89,1.4881551413532409e-07,2.976310282706482e-11
0.891,1.4586876952290743e-07,2.917375390458149e-11
0.892,1.4298037436324278e-07,2.8596074872648558e-11
0.893,1.4014917325975384e-07,2.802983465195077e-11
0.894,1.3737403369424936e-07,2.7474806738849874e-11
0.895,1.3465384557390077e-07,2.6930769114780156e-11
0.896,1.319875207871903e-07,2.639750415743806e-11
0.897,1.2937399276865178e-07,2.5874798553730358e-11
0.898,1.2681221607222983e-07,2.5362443214445968e-11
0.899,1.2430116595308932e-07,2.4860233190617866e-11
0.9,1.2183983795770103e-07,2.436796759154021e-11
0.901,1.1942724752204864e-07,2.388544950440973e-11
0.902,1.1706242957778962e-07,2.3412485915557923e-11
0.903,1.147444381662149e-07,2.2948887633242983e-11
0.904,1.1247234605985291e-07,2.2494469211970583e-11
0.905,1.1024524439156613e-07,2.204904887831323e-11
0.906,1.080622422909918e-07,2.161244845819836e-11
0.907,1.0592246652818335e-07,2.118449330563667e-11
0.908,1.0382506116430455e-07,2.0765012232860912e-11
0.909,1.0176918720924409e-07,2.035383744184882e-11
0.91,9.975402228600791e-08,1.9950804457201583e-11
0.911,9.77787603017575e-08,1.95557520603515e-11
0.912,9.584261112536197e-08,1.9168522225072397e-11
0.913,9.394480027133511e-08,1.8788960054267024e-11
0.914,9.20845685900305e-08,1.84169137180061e-11
0.915,9.026117196397284e-08,1.8052234392794568e-11
0.916,8.847388101019912e-08,1.7694776202039824e-11
0.917,8.672198078849694e-08,1.734439615769939e-11
0.918,8.500477051541866e-08,1.7000954103083733e-11
0.919,8.33215632839586e-08,1.666431265679172e-11
0.92,8.16716857887811e-08,1.6334337157756222e-11
0.921,8.005447805688946e-08,1.6010895611377893e-11
0.922,7.846929318362755e-08,1.569385863672551e-11
0.923,7.691549707391057e-08,1.5383099414782117e-11
0.924,7.539246818857679e-08,1.507849363771536e-11
0.925,7.389959729576475e-08,1.477991945915295e-11
0.926,7.243628722721212e-08,1.4487257445442425e-11
0.927,7.100195263938043e-08,1.4200390527876086e-11
0.928,6.959601977930979e-08,1.3919203955861959e-11
0.929,6.82179262551102e-08,1.3643585251022039e-11
0.93,6.686712081099687e-08,1.3373424162199375e-11
0.931,6.554306310678168e-08,1.3108612621356337e-11
0.932,6.424522350172838e-08,1.2849044700345677e-11
0.933,6.297308284269015e-08,1.2594616568538031e-11
0.934,6.172613225644131e-08,1.2345226451288263e-11
0.935,6.050387294612112e-08,1.2100774589224225e-11
0.936,5.930581599170843e-08,1.1861163198341686e-11
0.937,5.8131482154447175e-08,1.1626296430889435e-11
0.9380000000000001,5.698040168514427e-08,1.1396080337028855e-11
0.9390000000000001,5.585211413626444e-08,1.1170422827252889e-11
0.9400000000000001,5.47461681777439e-08,1.094923363554878e-11
0.9410000000000001,5.3662121416453096e-08,1.0732424283290619e-11
0.9420000000000001,5.259954021923337e-08,1.0519908043846674e-11
0.9430000000000001,5.155799953943789e-08,1.0311599907887578e-11
0.9440000000000001,5.053708274690734e-08,1.0107416549381469e-11
0.9450000000000001,4.953638146131231e-08,9.907276292262461e-12
0.9460000000000001,4.8555495388795524e-08,9.711099077759105e-12
0.9470000000000001,4.7594032161849665e-08,9.518806432369934e-12
0.9480000000000001,4.6651607182364106e-08,9.330321436472821e-12
0.9490000000000001,4.5727843467781215e-08,9.145568693556243e-12
0.9500000000000001,4.482237150029814e-08,8.964474300059628e-12
0.9510000000000001,4.3934829079054774e-08,8.786965815810956e-12
0.9520000000000001,4.306486117524856e-08,8.612972235049714e-12
0.9530000000000001,4.221211979011825e-08,8.442423958023651e-12
0.9540000000000001,4.1376263815739613e-08,8.275252763147923e-12
0.9550000000000001,4.0556958898578294e-08,8.11139177971566e-12
0.9560000000000001,3.9753877305743064e-08,7.950775461148613e-12
0.9570000000000001,3.8966697793888896e-08,7.793339558777779e-12
0.9580000000000001,3.819510548071518e-08,7.639021096143037e-12
0.9590000000000001,3.7438791719008614e-08,7.487758343801724e-12
0.96,3.669745397318019e-08,7.339490794636038e-12
0.961,3.597079569824696e-08,7.194159139649392e-12
0.962,3.5258526221210025e-08,7.051705244242005e-12
0.963,3.456036062478152e-08,6.912072124956305e-12
0.964,3.3876019633413886e-08,6.775203926682777e-12
0.965,3.32052295015859e-08,6.6410459003171805e-12
0.966,3.2547721904300847e-08,6.50954438086017e-12
0.967,3.190323382975281e-08,6.3806467659505625e-12
0.968,3.127150747411891e-08,6.2543014948237826e-12
0.969,3.0652290138433654e-08,6.130458027686731e-12
0.97,3.004533412750642e-08,6.009066825501284e-12
0.971,2.9450396650839983e-08,5.8900793301679966e-12
0.972,2.8867239725511072e-08,5.773447945102215e-12
0.973,2.829563008097403e-08,5.659126016194806e-12
0.974,2.7735339065749472e-08,5.547067813149895e-12
0.975,2.718614255596057e-08,5.437228511192114e-12
0.976,2.6647820865680884e-08,5.329564173136177e-12
0.977,2.6120158659056486e-08,5.224031731811298e-12
0.978,2.5602944864169135e-08,5.120588972833827e-12
0.979,2.50959725886046e-08,5.019194517720921e-12
0.98,2.4599039036692938e-08,4.919807807338588e-12
0.981,2.4111945428387512e-08,4.822389085677503e-12
0.982,2.3634496919750333e-08,4.726899383950067e-12
0.983,2.3166502525011798e-08,4.63330050500236e-12
0.984,2.2707775040174172e-08,4.541555008034835e-12
0.985,2.2258130968126983e-08,4.451626193625396e-12
0.986,2.1817390445246083e-08,4.363478089049216e-12
0.987,2.13853771694457e-08,4.27707543388914e-12
0.988,2.0961918329655257e-08,4.192383665931052e-12
0.989,2.0546844536692647e-08,4.10936890733853e-12
0.99,2.0139989755506296e-08,4.027997951101259e-12
0.991,1.9741191238758854e-08,3.948238247751771e-12
0.992,1.9350289461726375e-08,3.870057892345275e-12
0.993,1.896712805848589e-08,3.793425611697178e-12
0.994,1.8591553759367213e-08,3.718310751873443e-12
0.995,1.822341632964297e-08,3.644683265928594e-12
0.996,1.7862568509432703e-08,3.5725137018865407e-12
0.997,1.750886595479697e-08,3.5017731909593943e-12
0.998,1.7162167179997812e-08,3.4324334359995627e-12
0.999,1.6822333500902542e-08,3.3644667001805086e-12
