Tempo (s),Tensão (V),Corrente (A)
0.47300000000000003,0.021643319109548993,2.705414888693624e-06
0.47400000000000003,0.021374461481595584,2.671807685199448e-06
0.47500000000000003,0.021108943656735372,2.6386179570919216e-06
0.47600000000000003,0.020846724147267987,2.6058405184084985e-06
0.47700000000000004,0.0205877619808616,2.5734702476077e-06
0.47800000000000004,0.02033201669415085,2.5415020867688563e-06
0.47900000000000004,0.02007944832641437,2.5099310408017966e-06
0.48,0.019830017413330868,2.4787521766663587e-06
0.481,0.01958368498081268,2.4479606226015854e-06
0.482,0.019340412538916045,2.4175515673645055e-06
0.483,0.019100162075826987,2.3875202594783736e-06
0.484,0.018862896051921863,2.357862006490233e-06
0.485,0.01862857739390171,2.328572174237714e-06
0.486,0.018397169488999505,2.2996461861249382e-06
0.487,0.018168636179259273,2.271079522407409e-06
0.488,0.017942941755886427,2.2428677194858035e-06
0.489,0.017720050953668135,2.2150063692085167e-06
0.49,0.01749992894546308,2.187491118182885e-06
0.491,0.017282541336759636,2.1603176670949546e-06
0.492,0.01706785416030168,2.13348177003771e-06
0.493,0.016855833870781073,2.106979233847634e-06
0.494,0.016646447339596235,2.0808059174495295e-06
0.495,0.01643966184967567,2.054957731209459e-06
0.496,0.016235445090365872,2.029430636295734e-06
0.497,0.016033765152382726,2.004220644047841e-06
0.498,0.015834590522825574,1.9793238153531966e-06
0.499,0.015637890080253337,1.954736260031667e-06
0.5,0.015443633089821674,1.930454136227709e-06
0.501,0.015251789198480612,1.9064736498100766e-06
0.502,0.015062328430231833,1.8827910537789792e-06
0.503,0.014875221181444808,1.859402647680601e-06
0.504,0.014690438216231257,1.836304777028907e-06
0.505,0.014507950661876922,1.8134938327346153e-06
0.506,0.014327730004330158,1.7909662505412698e-06
0.507,0.014149748083746565,1.7687185104683206e-06
0.508,0.013973977090088957,1.7467471362611198e-06
0.509,0.013800389558781939,1.7250486948477424e-06
0.51,0.013628958366420592,1.703619795802574e-06
0.511,0.01345965672653233,1.6824570908165412e-06
0.512,0.013292458185391471,1.661557273173934e-06
0.513,0.013127336617885808,1.6409170772357261e-06
0.514,0.012964266223434454,1.6205332779293066e-06
0.515,0.012803221521956515,1.6004026902445644e-06
0.516,0.012644177349889736,1.580522168736217e-06
0.517,0.012487108856258658,1.5608886070323323e-06
0.518,0.012331991498791602,1.5414989373489503e-06
0.519,0.012178801040085853,1.5223501300107317e-06
0.52,0.012027513543820579,1.5034391929775723e-06
0.521,0.011878105371016695,1.4847631713770869e-06
0.522,0.011730553176343224,1.466319147042903e-06
0.523,0.011584833904469554,1.4481042380586944e-06
0.524,0.011440924786462995,1.4301155983078744e-06
0.525,0.011298803336231053,1.4123504170288818e-06
0.526,0.01115844734700799,1.3948059183759988e-06
0.527,0.011019834887884937,1.377479360985617e-06
0.528,0.010882944300383142,1.3603680375478928e-06
0.529,0.010747754195069814,1.3434692743837267e-06
0.53,0.010614243448215932,1.3267804310269916e-06
0.531,0.01048239119849568,1.3102988998119602e-06
0.532,0.010352176843726784,1.294022105465848e-06
0.533,0.010223580037651387,1.2779475047064234e-06
0.534,0.010096580686756916,1.2620725858446146e-06
0.535,0.009971158947136396,1.2463948683920495e-06
0.536,0.009847295221387848,1.230911902673481e-06
0.537,0.009724970155552118,1.2156212694440147e-06
0.538,0.0096041646360888,1.2005205795111e-06
0.539,0.009484859786889694,1.1856074733612117e-06
0.54,0.009367036966329395,1.1708796207911744e-06
0.541,0.009250677764352462,1.1563347205440577e-06
0.542,0.00913576399959686,1.1419704999496074e-06
0.543,0.00902227771655305,1.1277847145691312e-06
0.544,0.008910201182758419,1.1137751478448025e-06
0.545,0.008799516886026546,1.0999396107533182e-06
0.546,0.008690207531710863,1.0862759414638579e-06
0.547,0.008582256040002375,1.0727820050002969e-06
0.548,0.008475645543260872,1.0594556929076091e-06
0.549,0.00837035938337934,1.0462949229224174e-06
0.55,0.008266381109181096,1.033297638647637e-06
0.551,0.008163694473849237,1.0204618092311545e-06
0.552,0.008062283432388084,1.0077854290485105e-06
0.553,0.007962132139116083,9.952665173895104e-07
0.554,0.007863224945189902,9.829031181487377e-07
0.555,0.007765546396159264,9.70693299519908e-07
0.556,0.007669081229552159,9.586351536940198e-07
0.557,0.007573814372490032,9.46726796561254e-07
0.558,0.007479730939332651,9.349663674165814e-07
0.559,0.007386816229352172,9.233520286690215e-07
0.56,0.007295055724436123,9.118819655545154e-07
0.561,0.00720443508681893,9.005543858523663e-07
0.562,0.007114940156841584,8.893675196051981e-07
0.5630000000000001,0.0070265569507392015,8.783196188424002e-07
0.5640000000000001,0.006939271658456014,8.674089573070017e-07
